rownum,utt_len,uID,langtype,corpus,file,name,role,age,sex,group,SES,Y,M,D,agemonth,who,Target,Repetition,w,mw_stem,pos_c,t_type
12401,0,u275,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,,record;record,n;n,p
12402,0,u276,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,,record;record,n;n,p
12403,0,u277,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,,record;record,n;n,p
12404,2,u278,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12405,2,u279,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12406,3,u280,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,that's a handkerchief,that;be a handkerchief,pro;cop det n,p
12407,11,u281,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,you were using it yesterday as a blanket for your baby,you be use it yesterday as a blanket for your baby,pro aux part pro adv conj det n prep det n,p
12408,4,u282,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,get your baby's bed,get your baby;s bed,v det n;poss n,p
12409,8,u283,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,why don't you bring the bed out here,why do;not you bring the bed out here,adv mod;neg pro v det n adv adv,p
12410,5,u284,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,bring the bed out here,bring the bed out here,v det n adv adv,p
12411,5,u285,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,bring the bed out here,bring the bed out here,v det n adv adv,p
12412,1,u286,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,cover,cover,n,p
12413,2,u0,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh Daddy,Daddy,n,p
12414,1,u1,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12415,3,u2,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,I'm reading Nomi,I;be read Nomi,pro;aux part n,p
12416,2,u3,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh go,go,v,p
12417,1,u4,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh,,,p
12418,1,u5,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12419,1,u6,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12420,1,u7,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12421,1,u8,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12422,1,u9,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12423,1,u10,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12424,1,u11,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12425,1,u12,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12426,1,u13,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12427,1,u14,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12428,1,u15,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12429,2,u16,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,what sweetheart,what sweet;heart,pro n;n;n,q
12430,3,u17,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,what's the matter,what;be the matter,pro;aux det v,p
12431,1,u18,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Mommy,Mommy,n,p
12432,1,u19,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12433,1,u20,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12434,1,u21,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12435,1,u22,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12436,1,u23,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12437,1,u24,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Deorge,Deorge,n,p
12438,1,u25,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,George,George,n,p
12439,1,u26,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,play,play,n,p
12440,1,u27,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,play,play,n,p
12441,1,u28,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12442,2,u29,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh tape,tape;record,n;n;v,p
12443,2,u30,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh tape,tape;record,n;n;v,p
12444,3,u31,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh see the,see the record,v det n,p
12445,3,u32,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh see the,see the record,v det n,p
12446,2,u33,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh see,see record,co n,p
12447,2,u34,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12448,2,u35,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12449,2,u36,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,hi Nomi,hi Nomi,co n,p
12450,2,u37,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,peekaboo Daddy,peekaboo Daddy,v n,p
12451,2,u38,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,peekaboo Daddy,peekaboo Daddy,v n,p
12452,2,u39,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,peekaboo Daddy,peekaboo Daddy,v n,p
12453,2,u40,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,peekaboo Nomi,peekaboo Nomi,v n,p
12454,1,u41,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,oh,oh,co,p
12455,2,u42,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12456,1,u43,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12457,1,u44,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12458,1,u45,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12459,1,u46,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12460,1,u47,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Daddy,Daddy,n,p
12461,1,u48,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12462,2,u49,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,look arms,look arm,v n,p
12463,3,u50,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,see my arms,see my arm,v det n,p
12464,4,u51,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's on my arms,what;be on my arm,pro;aux prep det n,q
12465,4,u52,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's on my arms,what;be on my arm,pro;aux prep det n,q
12466,4,u53,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's on my arms,what;be on my arm,pro;aux prep det n,q
12467,4,u54,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what on my arms,what on my arm,pro prep det n,q
12468,3,u55,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's my arms,what;be my arm,pro;cop det n,q
12469,1,u56,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,boat,boat,n,q
12470,1,u57,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12471,1,u58,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12472,3,u59,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,you go up,you go up,pro v adv,p
12473,2,u60,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,o yup,oh yup,co co,p
12474,1,u61,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,again,again,adv,p
12475,2,u62,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,o yup,oh yup,co co,p
12476,2,u63,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,o yup,oh yup,co co,p
12477,2,u64,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get up,get up,v adv,p
12478,2,u65,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get up,get up,v adv,p
12479,1,u66,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12480,1,u67,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yup,yup,co,p
12481,2,u68,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yum;yum;yum yum,yum,co,p
12482,3,u69,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get me up,get me up,v pro adv,p
12483,3,u70,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get you up,get you up,v pro adv,p
12484,3,u71,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get you up,get you up,v pro adv,p
12485,4,u72,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,I'm getting you up,I;be get you up,pro;aux n pro adv,p
12486,3,u73,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,getting getting you,get get you,part n pro,p
12487,1,u74,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,you,you,pro,p
12488,1,u75,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12489,3,u76,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get me up,get me up,v pro adv,p
12490,3,u77,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get me up,get me up,v pro adv,p
12491,2,u78,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get me,get me,v pro,p
12492,2,u79,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get me,get me,v pro,p
12493,2,u80,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,get me,get me,v pro,p
12494,2,u81,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh George,George,n,p
12495,2,u82,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh George,George,n,p
12496,1,u83,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,George,George,n,p
12497,2,u84,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh George,George,n,p
12498,2,u85,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh Georgie,Georgie,n,p
12499,2,u86,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh George,George,n,p
12500,1,u87,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Georgie,Georgie,n,p
12501,2,u88,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh Georgie,Georgie,n,p
12502,2,u89,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh Georgie,Georgie,n,p
12503,2,u90,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's wrong,what;be wrong,pro;aux adj,q
12504,1,u91,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,peekaboo,peekaboo,co,p
12505,1,u92,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,peekaboo,peekaboo,co,p
12506,1,u93,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,peekaboo,peekaboo,co,p
12507,2,u94,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,come in,come in,v adv,p
12508,1,u95,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Mommy,Mommy,n,p
12509,1,u96,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Mommy,Mommy,n,p
12510,7,u97,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,that's is Nomi get back to bed,that;be be Nomi get back to bed,pro;cop cop n v adv prep n,p
12511,5,u98,Sachs,,020027.xml,,Mother,,,,,2,0,27,24.87097,MOT,,,get back to bed Nomi,get back to bed Nomi,v adv prep n n,p
12512,2,u99,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's that,what;be that,pro;cop pro,q
12513,2,u100,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's that,what;be that,pro;cop pro,q
12514,2,u101,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what's that,what;be that,pro;cop pro,q
12515,1,u102,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12516,2,u103,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,you closed,you close,pro v,p
12517,2,u104,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,you closed,you close,pro v,p
12518,2,u105,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,you closed,you close,pro v,p
12519,5,u106,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,go in you xxx Daddy,go in you Daddy,v prep pro n,p
12520,2,u107,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12521,2,u108,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12522,2,u109,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12523,2,u110,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,hi Nomi,hi Nomi,co n,p
12524,2,u111,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12525,2,u112,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hello Daddy,hello Daddy,co n,p
12526,5,u113,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,Nomi get back to bed,Nomi get back to bed,n v adv prep n,p
12527,2,u114,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12528,2,u115,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12529,2,u116,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12530,2,u117,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12531,2,u118,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12532,2,u119,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12533,2,u120,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12534,2,u121,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12535,2,u122,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12536,1,u123,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,what,what,pro,q
12537,1,u124,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12538,1,u125,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,go,go,v,p
12539,1,u126,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12540,1,u127,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,pottie,pot,n,p
12541,1,u128,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,yeah,yeah,co,p
12542,2,u129,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,who's there,who;be there,pro;aux adv,q
12543,2,u130,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,who's xxx,who;be,pro;aux,q
12544,2,u131,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,who's xxx,who;be,pro;aux,q
12545,2,u132,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,see Dad,see Dad,v n,p
12546,2,u133,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,go there,go there,v adv,p
12547,2,u134,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,go there,go there,v adv,p
12548,1,u135,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12549,2,u136,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12550,2,u137,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12551,2,u138,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Da,hi Daddy,co n,q
12552,1,u139,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,q
12553,1,u140,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,q
12554,2,u141,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12555,2,u142,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12556,2,u143,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,hi Daddy,hi Daddy,co n,p
12557,1,u144,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12558,1,u145,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12559,1,u146,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12560,3,u147,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,you like that,you like that,pro v pro,q
12561,2,u148,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,like that,like that,prep pro,q
12562,2,u149,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,like that,like that,prep pro,q
12563,4,u150,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,go to sleep now,go to sleep now,v inf v adv,p
12564,2,u151,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,sleep now,sleep now,n adv,p
12565,1,u152,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,lady,lady,n,p
12566,2,u153,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,there's lady,there;be lady,pro;cop n,p
12567,2,u154,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx lady,lady,n,p
12568,3,u155,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,this is lady,this be lady,pro cop n,p
12569,3,u156,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,this a girl,this a girl,pro det n,p
12570,1,u157,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,kitty,kitty,n,p
12571,3,u158,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,this is doggie,this be dog,pro cop n,p
12572,1,u159,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,and,and,coord,p
12573,1,u160,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,Jenko,Jenko,n,p
12574,2,u161,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,and doggie,and dog,coord n,p
12575,1,u162,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,kitty,kitty,n,p
12576,2,u163,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uhuh kitty,uhuh kitty,co n,p
12577,3,u164,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh be up,be up,aux adv,p
12578,4,u165,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,uh be up Daddy,be up Daddy,aux adv n,p
12579,1,u166,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,okay,okay,co,p
12580,3,u167,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,come on out,come on out,v adv adv,p
12581,1,u168,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,xxx,,,p
12582,7,u169,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,Nomi I want you in bed now,Nomi I want you in bed now,n pro v pro prep n adv,p
12583,2,u170,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,I jump,I jump,pro v,p
12584,2,u171,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,I jump,I jump,pro v,p
12585,1,u172,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,jump,jump,n,p
12586,1,u173,Sachs,,020027.xml,,Father,,,,,2,0,27,24.87097,FAT,,,Nomi,Nomi,n,p
12587,2,u174,Sachs,,020027.xml,Naomi,Target_Child,P2Y0M27D,,,,2,0,27,24.87097,CHI,,,I jumping,I jump,pro part,p
